date,reservoir_level
2017-07-24,498.3925447641871
2017-07-25,499.1478889977523
2017-07-26,498.2493041770056
2017-07-27,498.1648106659575
2017-07-28,498.29517958341427
2017-07-29,497.97273264643826
2017-07-30,497.6679322711865
2017-07-31,497.7378210345273
2017-08-01,497.874274841084
2017-08-02,498.0142087183248
2017-08-03,496.7799334440929
2017-08-04,496.55518920285016
2017-08-05,497.7785096426458
2017-08-06,496.8488664498428
2017-08-07,496.43420696518143
2017-08-08,496.3269834196058
2017-08-09,497.6797764864274
2017-08-10,497.24225096087906
2017-08-11,496.50625746222835
2017-08-12,496.4568216045301
2017-08-13,496.71525693524967
2017-08-14,496.973034869384
2017-08-15,496.44864033947954
2017-08-16,496.1898132899008
2017-08-17,496.897259119592
2017-08-18,496.3729739227115
2017-08-19,496.2477980301571
2017-08-20,496.5035254148313
2017-08-21,495.35547510207454
2017-08-22,496.34411575577974
2017-08-23,496.26442060554484
2017-08-24,495.49523422216294
2017-08-25,495.2181684151667
2017-08-26,495.7180754224826
2017-08-27,495.96731238276374
2017-08-28,495.95958976809817
2017-08-29,496.4800079537495
2017-08-30,495.8257488107665
2017-08-31,495.1480993114156
2017-09-01,495.56376087535784
2017-09-02,495.1024949717407
2017-09-03,495.5094096745535
2017-09-04,496.1050221614213
2017-09-05,495.68688145903695
2017-09-06,495.1779279403061
2017-09-07,495.6675776688583
2017-09-08,495.0852805143474
2017-09-09,494.2581303875885
2017-09-10,494.8386015505324
2017-09-11,495.4852400527148
2017-09-12,495.5820577203239
2017-09-13,495.9328409330022
2017-09-14,495.356319498935
2017-09-15,495.7341920650329
2017-09-16,495.4242684802319
2017-09-17,495.52552417613623
2017-09-18,495.5710185809119
2017-09-19,495.3063459513567
2017-09-20,495.52413425032665
2017-09-21,494.7988813189914
2017-09-22,494.0932199400186
2017-09-23,495.3111886722326
2017-09-24,495.1892947909061
2017-09-25,494.67923345533586
2017-09-26,494.5157915506709
2017-09-27,495.0659465248637
2017-09-28,495.2948253368095
2017-09-29,495.2118781766236
2017-09-30,494.5933924322508
2017-10-01,494.6819131290988
2017-10-02,495.26815674310404
2017-10-03,495.0312129295204
2017-10-04,495.4294552764727
2017-10-05,494.88081855484756
2017-10-06,495.31214785915637
2017-10-07,495.00816376614347
2017-10-08,494.7440618340942
2017-10-09,495.41507625844434
2017-10-10,494.65888257262566
2017-10-11,495.0991269482074
2017-10-12,495.1554794308886
2017-10-13,495.05284303328426
2017-10-14,495.51520207329617
2017-10-15,495.3672969822209
2017-10-16,495.3404298369956
2017-10-17,495.20868418772574
2017-10-18,495.9474968896243
2017-10-19,495.81591886644884
2017-10-20,495.6243216587323
2017-10-21,495.58649320175266
2017-10-22,495.072846724158
2017-10-23,495.32480331552307
2017-10-24,495.630826394451
2017-10-25,495.8305620306094
2017-10-26,495.8015389606743
2017-10-27,495.713243333868
2017-10-28,496.3185850184355
2017-10-29,495.50290217794947
2017-10-30,496.0025312211023
2017-10-31,495.99525238188266
2017-11-01,495.85901475748733
2017-11-02,495.9175787593093
2017-11-03,495.9547721633285
2017-11-04,495.5338471691617
2017-11-05,496.0252316708568
2017-11-06,496.21316907603415
2017-11-07,496.09281043237127
2017-11-08,495.27857642293804
2017-11-09,495.43349507779806
2017-11-10,495.7943868015072
2017-11-11,496.1317736367521
2017-11-12,495.92672244868453
2017-11-13,496.5480178476619
2017-11-14,496.82466269048956
2017-11-15,496.9406221255172
2017-11-16,496.602233314797
2017-11-17,496.9625733966296
2017-11-18,496.3663158973498
2017-11-19,496.5941117094824
2017-11-20,496.2524046544453
2017-11-21,497.2673575232701
2017-11-22,497.63732573066125
2017-11-23,496.7787900199268
2017-11-24,496.1183586431093
2017-11-25,496.6733481945923
2017-11-26,496.86539751477693
2017-11-27,496.66579364450376
2017-11-28,496.8557899312554
2017-11-29,497.42220720284394
2017-11-30,497.67748306729334
2017-12-01,496.661837429562
2017-12-02,497.3494726104126
2017-12-03,497.65287263948505
2017-12-04,497.28725928128364
2017-12-05,497.88528077022414
2017-12-06,497.8211699407498
2017-12-07,497.7669912754101
2017-12-08,497.67936442702995
2017-12-09,498.21384228201157
2017-12-10,497.8789632793134
2017-12-11,497.5715694015962
2017-12-12,498.354544855835
2017-12-13,497.9315156982316
2017-12-14,497.85053192461515
2017-12-15,498.6431460471008
2017-12-16,498.6089172844325
2017-12-17,498.41068249944755
2017-12-18,498.93229730340306
2017-12-19,499.09414133319683
2017-12-20,499.104665351082
2017-12-21,499.17460277726036
2017-12-22,498.53576701591004
2017-12-23,499.78018573247914
2017-12-24,499.571067989749
2017-12-25,499.05314524458055
2017-12-26,499.5143079158489
2017-12-27,499.6760194141874
2017-12-28,499.6747759606594
2017-12-29,500.4936368526215
2017-12-30,499.0842784712489
2017-12-31,499.3579076032625
2018-01-01,499.1148349508151
2018-01-02,500.1523722300738
2018-01-03,500.42400466106534
2018-01-04,500.4369540833614
2018-01-05,500.26249401070845
2018-01-06,500.6264771771871
2018-01-07,500.4308612825732
2018-01-08,500.9311487573514
2018-01-09,501.1630056665754
2018-01-10,500.4326290861387
2018-01-11,500.7748273416501
2018-01-12,500.9241307962946
2018-01-13,501.6287964678626
2018-01-14,500.8171591898898
2018-01-15,501.66517580580216
2018-01-16,500.7228985566447
2018-01-17,501.8895648532161
2018-01-18,501.815312093112
2018-01-19,501.49427136549156
2018-01-20,502.00471878729803
2018-01-21,501.5187031515554
2018-01-22,501.43047540777354
2018-01-23,502.5621741148057
2018-01-24,501.7425488624631
2018-01-25,502.3086746103005
2018-01-26,502.5596593413694
2018-01-27,502.5162783374824
2018-01-28,502.51042761196607
2018-01-29,502.6190906631316
2018-01-30,502.84560806313914
2018-01-31,502.6246049870708
2018-02-01,502.5558096899767
2018-02-02,502.0974793206372
2018-02-03,502.84491238162747
2018-02-04,503.2007986608016
2018-02-05,502.420150430386
2018-02-06,502.83894593982853
2018-02-07,503.1699797499631
2018-02-08,503.6731507635581
2018-02-09,502.67224253927645
2018-02-10,503.5195888061634
2018-02-11,503.1246828112808
2018-02-12,503.06296704947187
2018-02-13,503.02885289262116
2018-02-14,503.1964700801098
2018-02-15,503.7199368055726
2018-02-16,503.48975085567446
2018-02-17,503.92605956659486
2018-02-18,503.25005271765986
2018-02-19,504.0349239406084
2018-02-20,503.9858635032731
2018-02-21,503.26432016177597
2018-02-22,504.523879881386
2018-02-23,504.1101356875708
2018-02-24,504.3319567918997
2018-02-25,504.53865796354523
2018-02-26,504.5127663499625
2018-02-27,504.12296682479115
2018-02-28,504.5102280360802
2018-03-01,503.54165376862517
2018-03-02,504.46742192313724
2018-03-03,505.04587811531735
2018-03-04,504.116413370906
2018-03-05,504.80112523199523
2018-03-06,505.18320410026655
2018-03-07,504.78743574890814
2018-03-08,504.95832266682936
2018-03-09,503.9554317290192
2018-03-10,504.2429551909988
2018-03-11,505.2211564469315
2018-03-12,505.06436375001414
2018-03-13,504.90820813036044
2018-03-14,504.6321369927879
2018-03-15,504.87860955250585
2018-03-16,505.4853889810553
2018-03-17,504.7733206084794
2018-03-18,505.11630831790706
2018-03-19,505.1268945697433
2018-03-20,504.6110190536842
2018-03-21,504.66009871821336
2018-03-22,505.5231419575773
2018-03-23,505.15569867126163
2018-03-24,504.6693611161501
2018-03-25,504.8293752517464
2018-03-26,504.5705743022607
2018-03-27,505.40086299013757
2018-03-28,504.8815361242476
2018-03-29,504.89337038728775
2018-03-30,505.330145252595
2018-03-31,504.3255581502156
2018-04-01,504.98463946673024
2018-04-02,504.99563212105153
2018-04-03,504.88486120639305
2018-04-04,504.7769217868043
2018-04-05,504.70886655673786
2018-04-06,505.1005457671267
2018-04-07,504.57673007486386
2018-04-08,505.0369634222987
2018-04-09,504.74158043048
2018-04-10,504.7569641928666
2018-04-11,505.0176412206551
2018-04-12,504.7256649339354
2018-04-13,505.4159178730055
2018-04-14,504.83601929421684
2018-04-15,505.29220271435673
2018-04-16,504.5488273428862
2018-04-17,504.51857639042095
2018-04-18,504.1441828708832
2018-04-19,504.5883066138783
2018-04-20,504.66647545312344
2018-04-21,504.76326838961353
2018-04-22,504.9829360523879
2018-04-23,504.9240601143797
2018-04-24,505.0971611371606
2018-04-25,504.2553724683736
2018-04-26,504.5886464485993
2018-04-27,504.1409189213036
2018-04-28,504.67000476589544
2018-04-29,505.18800484621244
2018-04-30,503.94840128978166
2018-05-01,504.6613510669777
2018-05-02,504.76384933244856
2018-05-03,503.94407700022373
2018-05-04,504.43120147303966
2018-05-05,504.06693897080504
2018-05-06,504.11544150869764
2018-05-07,503.95845022915046
2018-05-08,503.97626573124285
2018-05-09,504.4777690996962
2018-05-10,503.93205344681905
2018-05-11,503.6700216983209
2018-05-12,503.88411030748296
2018-05-13,502.95233831556726
2018-05-14,503.41798850119295
2018-05-15,504.18663021248085
2018-05-16,503.57041105496785
2018-05-17,503.377616958383
2018-05-18,503.57724350572045
2018-05-19,503.7408902004497
2018-05-20,503.91490536630477
2018-05-21,503.1391634345339
2018-05-22,503.0835486831012
2018-05-23,503.0997065938821
2018-05-24,503.53391499858327
2018-05-25,503.07741834158406
2018-05-26,503.85240041108807
2018-05-27,502.85220823311084
2018-05-28,503.5517054190074
2018-05-29,502.4179561518164
2018-05-30,502.1472652608551
2018-05-31,502.5898681240781
2018-06-01,503.0126514450576
2018-06-02,502.29180507457033
2018-06-03,502.1609473753833
2018-06-04,502.74182070915305
2018-06-05,502.53741719946595
2018-06-06,501.8613061328333
2018-06-07,501.76016780001436
2018-06-08,502.3538675425161
2018-06-09,501.2904322918963
2018-06-10,502.2954445828997
2018-06-11,502.06026971368846
2018-06-12,500.7905484523941
2018-06-13,501.6280116466838
2018-06-14,500.74862807029047
2018-06-15,500.9760747779246
2018-06-16,501.1744255537383
2018-06-17,500.7855948682565
2018-06-18,502.09668835347446
2018-06-19,501.4714029240592
2018-06-20,501.5887778036451
2018-06-21,500.9014016963597
2018-06-22,500.88513395367215
2018-06-23,501.4204101093659
2018-06-24,500.87655127043234
2018-06-25,500.86268595057885
2018-06-26,500.1678654492877
2018-06-27,500.0804030447174
2018-06-28,500.4654020123323
2018-06-29,500.424325156269
2018-06-30,499.79037093388223
2018-07-01,500.24660412744197
2018-07-02,499.52853690419636
2018-07-03,499.93671513657085
2018-07-04,499.2701868196833
2018-07-05,500.2904224801244
2018-07-06,499.54885317269975
2018-07-07,499.31012708147074
2018-07-08,499.04359371986607
2018-07-09,498.9195768763285
2018-07-10,499.50558985550106
2018-07-11,499.64739927004734
2018-07-12,499.52244759986786
2018-07-13,499.6349154381688
2018-07-14,499.6911487422105
2018-07-15,499.2909434525758
2018-07-16,498.6228350065283
2018-07-17,498.8083521075315
2018-07-18,497.75471386400784
2018-07-19,498.8298697782755
2018-07-20,498.5523034766145
2018-07-21,499.0488942269798
2018-07-22,498.0321354378628
2018-07-23,498.45485599937723
2018-07-24,497.7670011181632
2018-07-25,498.04455653830576
2018-07-26,497.355260495765
2018-07-27,498.4731715526451
2018-07-28,498.2738114244327
2018-07-29,497.5863121479029
2018-07-30,497.8034127451773
2018-07-31,497.63804672645864
2018-08-01,497.3023725874174
2018-08-02,497.522011135263
2018-08-03,497.22177668101
2018-08-04,497.71794232719924
2018-08-05,497.1691966382066
2018-08-06,498.1382602179454
2018-08-07,497.08026707980895
2018-08-08,497.0867296712497
2018-08-09,497.18397563424423
2018-08-10,497.2395195480618
2018-08-11,496.86879205204286
2018-08-12,496.97399324836385
2018-08-13,496.7793578601591
2018-08-14,496.330572986376
2018-08-15,496.1595096514873
2018-08-16,496.7962452212813
2018-08-17,497.0622460757481
2018-08-18,495.7428290788587
2018-08-19,495.7623091185723
2018-08-20,495.70045374140585
2018-08-21,496.53130994847334
2018-08-22,496.5089216680879
2018-08-23,495.7203081216804
2018-08-24,496.93967293341916
2018-08-25,495.85105333435376
2018-08-26,496.5281618841184
2018-08-27,496.2273819823755
2018-08-28,495.4719994509142
2018-08-29,495.6405276329288
2018-08-30,495.4125156808569
2018-08-31,495.1787512429267
2018-09-01,495.5714547812802
2018-09-02,495.15084841662434
2018-09-03,495.519148140522
2018-09-04,496.3224539744141
2018-09-05,495.78940817736714
2018-09-06,495.25067138494927
2018-09-07,495.18216426243845
2018-09-08,495.2426861598409
2018-09-09,496.1984286704896
2018-09-10,494.9028456771126
2018-09-11,495.3070715560435
2018-09-12,495.46490492618125
2018-09-13,495.737333310357
2018-09-14,495.09185321685084
2018-09-15,494.8150483826446
2018-09-16,495.29253682434694
2018-09-17,495.6806475749269
2018-09-18,495.02510847916136
2018-09-19,494.779414638226
2018-09-20,495.1416303685407
2018-09-21,494.4319297487391
2018-09-22,494.97917390815854
2018-09-23,495.5245808535113
2018-09-24,495.39150662832174
2018-09-25,494.97368718678143
2018-09-26,495.68610039320305
2018-09-27,495.7789276872907
2018-09-28,495.27469688803967
2018-09-29,494.41751581983317
2018-09-30,494.2497002503166
2018-10-01,495.5535810673979
2018-10-02,495.09807616888685
2018-10-03,495.65588660380496
2018-10-04,494.4691512594771
2018-10-05,494.94458830124387
2018-10-06,495.4266539762085
2018-10-07,494.7304536409618
2018-10-08,495.43714692020103
2018-10-09,494.9924560865622
2018-10-10,495.0645949027879
2018-10-11,494.59318429241347
2018-10-12,495.181918998536
2018-10-13,495.97466348975274
2018-10-14,495.2703904846093
2018-10-15,494.8175720907095
2018-10-16,495.712998714568
2018-10-17,494.8721079245229
2018-10-18,495.8885599559359
2018-10-19,494.7149378849031
2018-10-20,495.3602211846236
2018-10-21,495.889284754963
2018-10-22,494.96105151374957
2018-10-23,495.37145149090156
2018-10-24,495.8328913299269
2018-10-25,494.5009258933766
2018-10-26,495.808407090871
2018-10-27,495.43835274402176
2018-10-28,496.08751457561056
2018-10-29,495.2182723838945
2018-10-30,495.0344167398438
2018-10-31,495.41307387943766
2018-11-01,495.44717670408113
2018-11-02,495.63388457138285
2018-11-03,495.57405065808456
2018-11-04,495.00458128129725
2018-11-05,495.81725722857783
2018-11-06,495.99668436285646
2018-11-07,495.8766070190951
2018-11-08,496.1197712438779
2018-11-09,496.0913376236948
2018-11-10,495.5580464289123
2018-11-11,496.045139385853
2018-11-12,496.26681209578993
2018-11-13,496.1832740170581
2018-11-14,495.739018021708
2018-11-15,496.8844555422029
2018-11-16,496.066491404386
2018-11-17,496.01966753457174
2018-11-18,496.5950971979551
2018-11-19,496.5157033097868
2018-11-20,496.94681291193524
2018-11-21,497.1205030231378
2018-11-22,497.1258282080306
2018-11-23,496.9039859422666
2018-11-24,497.19403119532006
2018-11-25,496.4176161350964
2018-11-26,497.549150535339
2018-11-27,497.02011417065563
2018-11-28,498.041495132835
2018-11-29,497.7757268499032
2018-11-30,497.31997107048073
2018-12-01,497.4812979220788
2018-12-02,498.02095474706925
2018-12-03,496.71860498317454
2018-12-04,497.6345863035624
2018-12-05,498.4559553994538
2018-12-06,498.1906931049836
2018-12-07,497.5956674640437
2018-12-08,498.13515669460924
2018-12-09,497.6978926298205
2018-12-10,498.0317519945169
2018-12-11,498.3821847934022
2018-12-12,498.533409215156
2018-12-13,498.70257049830303
2018-12-14,498.98611218324106
2018-12-15,498.09734722545244
2018-12-16,498.6671084288984
2018-12-17,498.4004208493735
2018-12-18,498.6644495911892
2018-12-19,498.6059976625197
2018-12-20,499.1916379536298
2018-12-21,499.49748649713587
2018-12-22,499.6037601757414
2018-12-23,498.8038092817855
2018-12-24,499.2817065414585
2018-12-25,498.96321026321107
2018-12-26,499.03539774188874
2018-12-27,499.32286193556905
2018-12-28,499.8106610965233
2018-12-29,499.9667922619891
2018-12-30,500.1068735404849
2018-12-31,500.1681264198031
2019-01-01,499.67806435561727
2019-01-02,500.5763249486386
2019-01-03,500.510519397977
2019-01-04,500.1100613575128
2019-01-05,500.21101815047723
2019-01-06,500.18371113284223
2019-01-07,500.0155999763408
2019-01-08,500.88419917221773
2019-01-09,501.03188302654354
2019-01-10,500.4176983076547
2019-01-11,500.38020350652175
2019-01-12,500.5829015848884
2019-01-13,501.08590003922757
2019-01-14,500.5729887527444
2019-01-15,501.6605479832797
2019-01-16,501.71989339166447
2019-01-17,501.5453519356455
2019-01-18,501.7820047443881
2019-01-19,501.56367748952204
2019-01-20,501.80784593468945
2019-01-21,501.18284039835333
2019-01-22,502.3397299880456
2019-01-23,501.6686940007955
2019-01-24,501.8916601936338
2019-01-25,503.0170310049363
2019-01-26,502.0125193403831
2019-01-27,502.4740329195225
2019-01-28,502.46119029124077
2019-01-29,501.79868737857123
2019-01-30,502.0076649255765
2019-01-31,503.2969522876997
2019-02-01,502.7885618498557
2019-02-02,502.6236896790605
2019-02-03,502.4889448582669
2019-02-04,502.9031993774506
2019-02-05,503.0123702692123
2019-02-06,503.00722011568536
2019-02-07,503.41363274692543
2019-02-08,502.7078582348452
2019-02-09,502.72197009288357
2019-02-10,503.6062036870594
2019-02-11,504.09983134024225
2019-02-12,503.65661085905555
2019-02-13,503.90251027897995
2019-02-14,503.4163059728388
2019-02-15,503.61450159248295
2019-02-16,503.6698931017153
2019-02-17,503.60637852166116
2019-02-18,504.25171250436495
2019-02-19,504.1910858464388
2019-02-20,503.6414979929182
2019-02-21,503.19828045944485
2019-02-22,503.88525965828177
2019-02-23,503.5018490285559
2019-02-24,504.0250272116853
2019-02-25,503.6358695122282
2019-02-26,504.61827764190417
2019-02-27,504.4376769538363
2019-02-28,504.47496487117763
2019-03-01,504.6855445300504
2019-03-02,504.457611086335
2019-03-03,504.5631137641358
2019-03-04,504.9602114743138
2019-03-05,504.37316652069285
2019-03-06,504.70834892519684
2019-03-07,504.083055594215
2019-03-08,504.5726967080578
2019-03-09,505.4800302549376
2019-03-10,504.9362231671033
2019-03-11,504.6085069038325
2019-03-12,504.7799582048864
2019-03-13,504.69559645199894
2019-03-14,504.8251374291865
2019-03-15,504.59991507422774
2019-03-16,504.9831181238757
2019-03-17,505.0215290513346
2019-03-18,504.834872143974
2019-03-19,504.90962220295444
2019-03-20,505.00985044031097
2019-03-21,504.68114849363366
2019-03-22,505.1032081417331
2019-03-23,505.2367643186957
2019-03-24,505.52479120081034
2019-03-25,505.07887538082014
2019-03-26,504.7404880505579
2019-03-27,504.9313145500063
2019-03-28,504.52357903684026
2019-03-29,505.27850660432813
2019-03-30,504.1690000886346
2019-03-31,505.40659898234924
2019-04-01,505.45723431962824
2019-04-02,503.8277424909003
2019-04-03,505.50951300030897
2019-04-04,505.40824326586534
2019-04-05,504.87775708466916
2019-04-06,504.51202237775306
2019-04-07,504.6471392151309
2019-04-08,504.67085520791204
2019-04-09,505.4912318146132
2019-04-10,504.77427088820525
2019-04-11,505.3036274022202
2019-04-12,504.87802242187996
2019-04-13,504.9343669084128
2019-04-14,504.2670143378219
2019-04-15,504.41853136448117
2019-04-16,505.37494159405185
2019-04-17,504.7743188737886
2019-04-18,504.93434533674395
2019-04-19,505.51267314147384
2019-04-20,504.7137106620308
2019-04-21,504.6642832421402
2019-04-22,505.19223405991187
2019-04-23,504.6851635650657
2019-04-24,504.7772651512267
2019-04-25,505.01565133938993
2019-04-26,504.58326656774807
2019-04-27,504.86319536611705
2019-04-28,504.46541449210923
2019-04-29,504.8664662208565
2019-04-30,504.6034746513706
2019-05-01,504.30440275960393
2019-05-02,504.3825839451395
2019-05-03,503.33218243399875
2019-05-04,504.7431804809418
2019-05-05,503.71831018872535
2019-05-06,503.74576072713495
2019-05-07,503.95020885870383
2019-05-08,503.35902343317326
2019-05-09,504.2128310121834
2019-05-10,504.1185793175771
2019-05-11,503.7267709734047
2019-05-12,503.5962227943515
2019-05-13,503.53498752649176
2019-05-14,504.00204446358316
2019-05-15,503.0613019130171
2019-05-16,503.4767649078115
2019-05-17,502.96908827815895
2019-05-18,503.8277920106253
2019-05-19,503.32419812875037
2019-05-20,503.61475594025273
2019-05-21,503.8322351357852
2019-05-22,503.77436838972386
2019-05-23,502.793367293044
2019-05-24,503.2594542006964
2019-05-25,503.5167620525977
2019-05-26,503.27842109291066
2019-05-27,503.24870073740067
2019-05-28,502.147109916176
2019-05-29,503.06192209584464
2019-05-30,502.40048911813045
2019-05-31,502.91092996342337
2019-06-01,502.82878971667185
2019-06-02,502.73348318620316
2019-06-03,502.3783671479932
2019-06-04,502.87345677520346
2019-06-05,502.4748421461224
2019-06-06,502.3223519083499
2019-06-07,501.7423584333254
2019-06-08,502.1963100533189
2019-06-09,502.7505055979717
2019-06-10,501.3235161383505
2019-06-11,502.0916430269664
2019-06-12,502.0615750942736
2019-06-13,502.328257064385
2019-06-14,501.8468304109157
2019-06-15,501.4788302746552
2019-06-16,501.5611912421026
2019-06-17,501.20210011743325
2019-06-18,501.7138138768022
2019-06-19,500.52294414762434
2019-06-20,500.8634746861243
2019-06-21,501.15285924558856
2019-06-22,501.3582546375031
2019-06-23,500.79959093432547
2019-06-24,500.4071529751946
2019-06-25,500.5505093828826
2019-06-26,500.4026564506011
2019-06-27,500.3354709919267
2019-06-28,500.20407222034277
2019-06-29,500.1184172444263
2019-06-30,499.5200230567219
2019-07-01,500.2404833049766
2019-07-02,500.3043027086037
2019-07-03,500.54774456251243
2019-07-04,500.2065395327357
2019-07-05,500.1001564847015
2019-07-06,499.80891676428564
2019-07-07,498.8996821633205
2019-07-08,499.6310675878981
2019-07-09,499.47841228464483
2019-07-10,499.7600291147174
2019-07-11,499.48988236519426
2019-07-12,499.12597116948706
2019-07-13,499.87645376593946
2019-07-14,499.3481165185006
2019-07-15,499.0605142618653
2019-07-16,499.02284672097676
2019-07-17,498.7816900291804
2019-07-18,498.6806827290714
2019-07-19,497.72324961567205
2019-07-20,498.1429769445224
2019-07-21,498.2107541109176
2019-07-22,498.5259588623854
2019-07-23,497.60410152159636
2019-07-24,497.9758913823957
2019-07-25,497.84475196406487
2019-07-26,498.0718629988681
2019-07-27,498.1276767674743
2019-07-28,497.609976846684
2019-07-29,497.56123294303194
2019-07-30,497.4418479691338
2019-07-31,497.48175088121224
2019-08-01,497.54187896307656
2019-08-02,498.0136439492636
2019-08-03,497.0085964914568
2019-08-04,498.04069634126785
2019-08-05,496.77438587077523
2019-08-06,497.5781316090919
2019-08-07,496.935148045728
2019-08-08,496.69112567045767
2019-08-09,497.5131749539208
2019-08-10,496.95093020512655
2019-08-11,496.8683421613002
2019-08-12,496.6737674284591
2019-08-13,496.48661490359734
2019-08-14,496.58403483257945
2019-08-15,495.3005767568851
2019-08-16,495.7874324971398
2019-08-17,496.6244360934439
2019-08-18,496.8802651772469
2019-08-19,496.89328574198703
2019-08-20,495.90685364735816
2019-08-21,496.30966983087234
2019-08-22,495.29915449476016
2019-08-23,495.9811238077422
2019-08-24,496.3974395201115
2019-08-25,496.00841058771954
2019-08-26,495.8313367378554
2019-08-27,495.90854123802563
2019-08-28,496.37802628748847
2019-08-29,495.71926103413614
2019-08-30,495.7996919266156
2019-08-31,496.33313650483166
2019-09-01,495.59005960977623
2019-09-02,494.9840670926292
2019-09-03,496.14461850672166
2019-09-04,495.96337535906144
2019-09-05,494.63166843914445
2019-09-06,495.42878434058576
2019-09-07,495.43585476545104
2019-09-08,495.95738992719885
2019-09-09,495.3707453605881
2019-09-10,495.4108022656522
2019-09-11,495.3925444150666
2019-09-12,495.09801594774126
2019-09-13,495.77544215380163
2019-09-14,494.9131447685107
2019-09-15,495.0107865506872
2019-09-16,495.1789243913896
2019-09-17,494.62383728109273
2019-09-18,495.8444145107875
2019-09-19,495.118540033418
2019-09-20,495.4308014346546
2019-09-21,494.7014901213996
2019-09-22,495.35415993703486
2019-09-23,495.374544659872
2019-09-24,495.4201588203496
2019-09-25,495.79518226509754
2019-09-26,494.8007289231216
2019-09-27,494.94167876373797
2019-09-28,494.67202772927084
2019-09-29,494.96690241918117
2019-09-30,495.2677852209927
2019-10-01,495.244457003436
2019-10-02,495.6563675041562
2019-10-03,495.19732942328733
2019-10-04,495.0041388898767
2019-10-05,494.5713567841655
2019-10-06,495.3602047108361
2019-10-07,494.95817395510807
2019-10-08,495.3849590034595
2019-10-09,494.8694747249159
2019-10-10,495.5311758910688
2019-10-11,495.21839391129447
2019-10-12,495.4752033890466
2019-10-13,495.24851984293787
2019-10-14,494.7414045402132
2019-10-15,494.9841794119336
2019-10-16,494.6383967705807
2019-10-17,495.2460895597766
2019-10-18,494.61027476650986
2019-10-19,495.3373981320737
2019-10-20,493.7979669903425
2019-10-21,495.5970965102529
2019-10-22,494.8603961835866
2019-10-23,494.95042865770205
2019-10-24,495.91225708763034
2019-10-25,495.524306796053
2019-10-26,495.7691754481281
2019-10-27,495.0641078966862
2019-10-28,495.88794269596127
2019-10-29,495.4864723505325
2019-10-30,495.62810068963654
2019-10-31,496.218071086404
2019-11-01,495.1989913264707
2019-11-02,496.0728443693387
2019-11-03,495.90654509793086
2019-11-04,495.71315320104725
2019-11-05,495.4079872014524
2019-11-06,495.80439565268534
2019-11-07,495.61647905907296
2019-11-08,496.46945918296166
2019-11-09,496.08350417235204
2019-11-10,495.8292660356831
2019-11-11,495.57942082086186
2019-11-12,496.0247892827188
2019-11-13,496.76116961450373
2019-11-14,496.3690213295098
2019-11-15,496.31123270473233
2019-11-16,497.12271575635754
2019-11-17,496.33840615394695
2019-11-18,496.24291562849345
2019-11-19,496.79091451594275
2019-11-20,496.86113774678245
2019-11-21,496.5236078177686
2019-11-22,496.5052284404647
2019-11-23,497.4700339557617
2019-11-24,496.78584291264775
2019-11-25,496.44701938673876
2019-11-26,497.17452803326904
2019-11-27,497.52568725199296
2019-11-28,497.1629160490069
2019-11-29,497.52613635199987
2019-11-30,496.96527296772376
2019-12-01,497.7092072366664
2019-12-02,497.1502658386249
2019-12-03,497.7296002940814
2019-12-04,497.9904859742708
2019-12-05,497.7994726256149
2019-12-06,497.34304780108585
2019-12-07,497.4382716983908
2019-12-08,498.6308446206185
2019-12-09,497.7654267241586
2019-12-10,498.45839043487365
2019-12-11,498.27989566495893
2019-12-12,497.9116565934463
2019-12-13,498.18139681545176
2019-12-14,499.15613515355057
2019-12-15,499.9542141484534
2019-12-16,498.51401005091725
2019-12-17,498.5693658466102
2019-12-18,498.1519586526689
2019-12-19,498.2310237796716
2019-12-20,498.6321303582206
2019-12-21,498.8813742951417
2019-12-22,499.1338219538089
2019-12-23,499.5049285564589
2019-12-24,499.40233015274
2019-12-25,499.6819707269663
2019-12-26,499.23919328092336
2019-12-27,499.5420938461678
2019-12-28,499.5105360008975
2019-12-29,499.23535460375274
2019-12-30,499.03838137679435
2019-12-31,499.64632324835486
2020-01-01,499.00761017307934
2020-01-02,499.63286890423916
2020-01-03,500.3900816256761
2020-01-04,500.3300219740212
2020-01-05,500.35238565319895
2020-01-06,500.90179970025093
2020-01-07,500.22383756896267
2020-01-08,500.8734942136385
2020-01-09,500.36317500106975
2020-01-10,500.88210625729243
2020-01-11,500.91742074170355
2020-01-12,501.02363216692964
2020-01-13,500.8702870650888
2020-01-14,501.23673881794645
2020-01-15,501.35172535968655
2020-01-16,500.7038218517264
2020-01-17,501.6984634434884
2020-01-18,500.9472783452159
2020-01-19,501.17285765043124
2020-01-20,501.7022878359859
2020-01-21,501.9258924651052
2020-01-22,501.8554670908017
2020-01-23,501.9778833175475
2020-01-24,501.47264167186563
2020-01-25,501.79693392676324
2020-01-26,501.2647481492346
2020-01-27,501.79525894251384
2020-01-28,501.70336137145307
2020-01-29,502.32191022904425
2020-01-30,503.33492056424103
2020-01-31,502.7716962967987
2020-02-01,501.6441524438528
2020-02-02,502.00873771262695
2020-02-03,502.16918300425556
2020-02-04,502.0587741846934
2020-02-05,502.71915825672136
2020-02-06,502.9941220694171
2020-02-07,502.4550386256179
2020-02-08,502.9517450785076
2020-02-09,503.19687943899004
2020-02-10,503.4552957392542
2020-02-11,503.3041188002358
2020-02-12,503.4388488240151
2020-02-13,503.3557570704744
2020-02-14,503.0280773279955
