date,inflow_cumecs,upstream_outflow,rainfall_mm,temperature_c,reservoir_level,inflow_lag1,inflow_lag3,inflow_lag7,upstream_lag1,upstream_lag3,rain_3day,rain_5day,inflow_ma3,inflow_ma7,month,dayofyear
2017-01-26,169.73271603523557,151.02022586558792,3.430022703050758,30.04950413263758,502.385330546914,255.29528259349564,192.1456718643136,93.73355612607112,228.5699175879815,180.00740203005964,12.4486262784793,23.77278413105476,179.01734769181783,149.88086725022634,1,26
2017-01-27,157.39344494779496,157.6769372395265,2.7777920453614326,31.62093322724848,502.3721517629527,169.73271603523557,112.02404444672229,113.07067015556385,151.02022586558792,125.91407347069686,10.217770307276723,19.02866491697233,194.14048119217537,156.21269222054505,1,27
2017-01-28,115.66568879275148,104.60107411631112,7.03889457667686,29.11820164845241,501.5598853809638,157.39344494779496,255.29528259349564,95.93261577534663,157.6769372395265,228.5699175879815,13.246709325089054,22.265312900517596,147.59728325859405,159.0317026516029,1,28
2017-01-29,178.01239517635966,143.05695808377465,11.987396200424406,31.140583049655028,502.4873231690958,115.66568879275148,169.73271603523557,110.9650698809067,104.60107411631112,151.02022586558792,21.804082822462703,29.244061084377993,150.35717630563536,168.60989197952475,1,29
2017-01-30,126.97448695048904,134.50648792840562,11.045373017652064,29.727164727089853,501.90578974123775,178.01239517635966,157.39344494779496,192.1456718643136,143.05695808377465,157.6769372395265,30.071663794753334,36.279478543165524,140.21752363986676,159.29972270612123,1,30
2017-01-31,154.88039258581446,155.56767875578325,1.5415389611232406,31.331061601087303,502.00905874710446,126.97448695048904,115.66568879275148,112.02404444672229,134.50648792840562,104.60107411631112,24.57430817919971,34.39099480123801,153.28909157088773,165.42205815456296,1,31
2017-02-01,252.4033815307518,246.90278638870703,11.839521815458223,29.985177207553534,502.1278648769237,154.88039258581446,178.01239517635966,255.29528259349564,155.56767875578325,143.05695808377465,24.42643379423353,43.4527245713348,178.0860870223518,165.00892943131385,2,32
2017-02-02,146.157604011014,173.45800370909208,2.247418129799403,28.396573968247967,502.3505067033777,252.4033815307518,126.97448695048904,169.73271603523557,246.90278638870703,134.50648792840562,15.628478906380868,38.661248124457344,184.48045937586008,161.64105628499647,2,33
2017-02-03,195.97093305142704,201.552121256912,5.570290465907808,28.61045839126397,503.06544280449975,146.157604011014,154.88039258581446,157.39344494779496,173.45800370909208,155.56767875578325,19.657230411165436,32.24414238994075,198.17730619773099,167.1521260140868,2,34
2017-02-04,121.8729429949645,139.58993337996276,6.31612439620848,29.31360592904684,502.8943620902219,195.97093305142704,252.4033815307518,115.66568879275148,201.552121256912,246.90278638870703,14.133832991915693,27.51489376849716,154.6671600191352,168.0388766144029,2,35
2017-02-05,148.60046038012152,127.16931602417864,1.172580329620047,32.739615194884834,502.4972750651976,121.8729429949645,146.157604011014,178.01239517635966,139.58993337996276,173.45800370909208,13.058995191736336,27.14593513699397,155.4814454755044,163.83717164351174,2,36
2017-02-06,220.8320254254204,226.94522679558088,4.353634836515279,28.47537610038775,502.7121946120517,148.60046038012152,195.97093305142704,126.97448695048904,127.16931602417864,201.552121256912,11.842339562343806,19.660048158051023,163.76847626683548,177.2453914256448,2,37
2017-02-07,124.9213176884893,143.3087176299864,12.33454214826461,30.14576944927564,503.2129027496479,220.8320254254204,121.8729429949645,154.88039258581446,226.94522679558088,139.58993337996276,17.860757314399937,29.74717217651623,164.78460116467707,172.9655235831698,2,38
2017-02-08,222.49794231987715,229.89428631576212,0.3897312381828682,33.94183485824499,503.3608937477527,124.9213176884893,148.60046038012152,252.4033815307518,143.3087176299864,127.16931602417864,17.07790822296276,24.56661294879129,189.41709514459566,168.69331798161627,2,39
2017-02-09,178.310077418219,193.85972741025705,21.43629835249328,28.73564334384425,503.2025058874168,222.49794231987715,220.8320254254204,146.157604011014,229.89428631576212,226.94522679558088,34.16057173894076,39.68678690507609,175.2431124755285,173.28652846835985,2,40
2017-02-10,127.50132896422927,120.97548290284335,0.5911627141574471,29.048200768255995,502.75640605028906,178.310077418219,124.9213176884893,195.97093305142704,193.85972741025705,143.3087176299864,22.4171923048336,39.10536928961349,176.10311623410848,163.50515645590303,2,41
2017-02-11,175.29630956222084,146.71947131273964,6.200545962904307,30.834991728395806,503.1157896436836,127.50132896422927,222.49794231987715,121.8729429949645,120.97548290284335,229.89428631576212,28.228007029555037,40.95228041600252,160.36923864822305,171.13706596551106,2,42
2017-02-12,188.9021779850692,185.7210876078593,1.2335213265809626,26.72286866767025,504.2976234174397,175.29630956222084,178.310077418219,148.60046038012152,146.71947131273964,193.85972741025705,8.025230003642717,29.851259594318872,163.8999388371731,176.89445419478935,2,43
2017-02-13,174.87239848868785,167.4913416830893,6.928381785082348,30.744917762998156,502.9243137799557,188.9021779850692,127.50132896422927,220.8320254254204,185.7210876078593,120.97548290284335,14.362449074567618,36.38991014121835,179.69029534532595,170.3287932038275,2,44
2017-02-14,87.19101120438174,99.99275059417582,10.719284106705562,31.460698800749142,503.6210641575314,174.87239848868785,175.29630956222084,124.9213176884893,167.4913416830893,146.71947131273964,18.881187218368872,25.672895895430635,150.3218625593796,164.93874942038357,2,45
2017-02-15,120.91451296700528,108.53263963367876,8.813921592486423,28.69570039244277,504.3808243922916,87.19101120438174,188.9021779850692,222.49794231987715,99.99275059417582,185.7210876078593,26.461587484274332,33.89565477375961,127.6593075533583,150.42683094140187,2,46
2017-02-16,140.0992545779398,166.2549015234115,9.823995638655711,29.11021753940064,503.48345207762,120.91451296700528,174.87239848868785,178.310077418219,108.53263963367876,167.4913416830893,29.357201337847698,37.51910444951101,116.06825958310897,144.96814196421914,2,47
2017-02-17,147.02266283599815,173.96533736413195,4.0242557240566015,30.750214002977906,504.3856584194688,140.0992545779398,87.19101120438174,127.50132896422927,166.2549015234115,99.99275059417582,22.662172955198734,40.30983884698665,136.01214346031443,147.7569039459004,2,48
2017-02-18,174.8268839020271,157.17857452710916,12.277152869165,33.01418356621201,503.4352731102004,147.02266283599815,120.91451296700528,175.29630956222084,173.96533736413195,108.53263963367876,26.12540423187731,45.65860993106931,153.9829337719884,147.68984313730132,2,49
2017-02-19,157.10804003733014,147.55913625234487,18.33486783292997,32.12174921864634,502.9775007768447,174.8268839020271,140.0992545779398,188.9021779850692,157.17857452710916,166.2549015234115,34.636276426151575,53.274193657293715,159.6525289251185,143.14782343048145,2,50
2017-02-20,96.58622565159595,111.86832006992768,5.362064335167232,32.32405705023858,503.59174427390735,157.10804003733014,147.02266283599815,174.87239848868785,147.55913625234487,173.96533736413195,35.974085037262206,49.822336399974525,142.84038319698442,131.96408445375403,2,51
2017-02-21,165.2079140402385,196.04378754386624,3.666507666090743,31.37010017546537,503.5752384045428,96.58622565159595,174.8268839020271,87.19101120438174,111.86832006992768,157.17857452710916,27.363439834187947,43.66484842740956,139.63405990972157,143.10935628744784,2,52
2017-02-22,174.42342981135292,170.47721154073517,2.5462746759921795,25.468580544697183,503.2639660984591,165.2079140402385,157.10804003733014,120.91451296700528,196.04378754386624,147.55913625234487,11.574846677250154,42.18686737934514,145.40585650106246,150.7534872652118,2,53
2017-02-23,172.3916179172416,160.0481743516689,8.422518275629956,30.773145338167826,503.8176108863963,174.42342981135292,96.58622565159595,140.0992545779398,170.47721154073517,111.86832006992768,14.635300617712879,38.33223278581009,170.67432058961106,155.36668202796923,2,54
2017-02-24,193.2312290221849,195.24810032247152,10.145669718723314,26.336096585436223,504.4323626171946,172.3916179172416,165.2079140402385,147.02266283599815,160.0481743516689,196.04378754386624,21.11446267034545,30.14303467160343,180.01542558359316,161.967905768853,2,55
2017-02-25,183.35688618195616,197.12839698198744,3.6678276241803305,31.076248968692678,503.84849510740736,193.2312290221849,174.42342981135292,174.8268839020271,195.24810032247152,170.47721154073517,22.2360156185336,28.44879796061653,182.99324437379425,163.1864775231286,2,56
2017-02-26,168.36720316913747,153.11141825199823,14.089181213135593,26.022557629831727,503.9847114709048,183.35688618195616,172.3916179172416,157.10804003733014,197.12839698198744,160.0481743516689,27.902678556039234,38.87147150766138,181.65177279109287,164.79492939910105,2,57
2017-02-27,147.19337154165413,161.11628508219,7.935559206127815,29.707978209449863,504.73106176441576,168.36720316913747,193.2312290221849,96.58622565159595,153.11141825199823,195.24810032247152,25.69256804344374,44.260756037797016,166.3058202975826,172.0245216691094,2,58
2017-02-28,83.56156265936035,68.5758779208291,5.315940861019318,29.780229499085767,503.9300573594121,147.19337154165413,183.35688618195616,165.2079140402385,161.11628508219,197.12839698198744,27.340681280282723,41.154178623186375,133.04071245671733,160.3607571861268,2,59
2017-03-01,167.18472876530342,137.0442975732196,6.348797772163309,30.709992683358863,504.522192379383,83.56156265936035,168.36720316913747,174.42342981135292,68.5758779208291,153.11141825199823,19.60029783931044,37.35730667662637,132.646554322106,159.32665703669113,3,60
2017-03-02,158.30750748652446,151.10690349893187,2.066919687663516,31.45908641983933,503.63563846950245,167.18472876530342,147.19337154165413,172.3916179172416,137.0442975732196,161.11628508219,13.73165832084614,35.75639874010956,136.35126630372943,157.3146412608744,3,61
2017-03-03,160.86315348781494,151.4348477295686,8.35563018107327,32.58829185063335,503.974866825295,158.30750748652446,83.56156265936035,193.2312290221849,151.10690349893187,68.5758779208291,16.771347640900093,30.022847708047234,162.11846324654763,152.69063047025014,3,62
2017-03-04,98.93005696718762,91.63429036455368,2.196199042530881,27.86422106819554,504.3173722746226,160.86315348781494,167.18472876530342,183.35688618195616,151.4348477295686,137.0442975732196,12.618748911267666,24.2834875444503,139.36690598050905,140.62965486814034,3,63
2017-03-05,106.7577383836695,106.3742544526232,3.290636763708931,34.14737353634693,504.9265104888193,98.93005696718762,158.30750748652446,168.36720316913747,91.63429036455368,151.10690349893187,13.842465987313078,22.258183447139913,122.18364961289073,131.82830275593065,3,64
2017-03-06,192.12611413331612,178.34941004328505,4.723098341476598,31.69731631486815,504.116649347482,106.7577383836695,160.86315348781494,147.19337154165413,106.3742544526232,151.4348477295686,10.209934147716407,20.6324840164532,132.60463649472445,138.2472659833109,3,65
2017-03-07,148.4177938457338,130.1480335199499,16.46691147657985,29.872258727941205,504.1493176527397,192.12611413331612,98.93005696718762,83.56156265936035,178.34941004328505,91.63429036455368,24.480646581765374,35.032475805369536,149.10054878757316,147.51244186707854,3,66
2017-03-08,177.26002789490497,163.75065467755158,5.980321863673421,28.880322181653582,504.6642211557334,148.4177938457338,106.7577383836695,167.18472876530342,130.1480335199499,106.3742544526232,27.170331681729866,32.65716748796969,172.601311957985,148.95177031416452,3,67
2017-03-09,151.13273504521845,179.842167699007,2.3994492489268664,30.045160343408934,504.7632249854173,177.26002789490497,192.12611413331612,158.30750748652446,163.75065467755158,178.34941004328505,24.846682589180134,32.86041769436567,158.93685226195242,147.92680282254932,3,68
2017-03-10,151.19024557982982,145.81473185450952,6.366199073539027,28.22185635751705,504.2092627768961,151.13273504521845,148.4177938457338,160.86315348781494,179.842167699007,130.1480335199499,14.74597018613931,35.93598000419577,159.86100283998442,146.54495883569433,3,69
2017-03-11,187.5313522390399,183.3841171521208,7.602429746221956,27.093480538803988,504.4468067077429,151.19024557982982,177.26002789490497,98.93005696718762,145.81473185450952,163.75065467755158,16.368078068687847,38.81531140894113,163.28477762136274,159.20228673167324,3,70
2017-03-12,129.35821087130503,133.31890005180162,11.29774995827475,28.83335169738804,505.1209143360695,187.5313522390399,151.13273504521845,106.7577383836695,183.3841171521208,179.842167699007,25.26637877803573,33.646149890636025,156.02660289672494,162.43092565847832,3,71
2017-03-13,153.84483107763933,183.58862262548857,4.906527407704674,26.231158859383548,504.2435442556258,129.35821087130503,151.19024557982982,192.12611413331612,133.31890005180162,145.81473185450952,23.80670711220138,32.57235543466728,156.91146472932812,156.96217093623878,3,72
2017-03-14,131.5089884517983,117.91628655053084,2.7300971232661544,28.944785889428964,504.8800406832219,153.84483107763933,187.5313522390399,148.4177938457338,183.58862262548857,183.3841171521208,18.934374489245574,32.90300330900657,138.23734346691427,154.5466273085337,3,73
2017-03-15,132.62015090270737,142.23681524461642,19.37100189290992,30.88283397827256,504.56293464153856,131.5089884517983,129.35821087130503,177.26002789490497,117.91628655053084,133.31890005180162,27.007626423880744,45.90780612837746,139.32465681071503,148.16950202393403,3,74
2017-03-16,137.6331150612544,149.52377353233356,6.3763789398746455,33.39912835210916,505.3560667625379,132.62015090270737,153.84483107763933,151.13273504521845,142.23681524461642,183.58862262548857,28.477477956050716,44.68175532203015,133.92075147192006,146.24098488336773,3,75
2017-03-17,158.88535086534853,165.7062619127826,2.412880900369721,32.683352296706694,505.05086894060986,137.6331150612544,131.5089884517983,151.19024557982982,149.52377353233356,117.91628655053084,28.160261733154282,35.79688626412512,143.04620560977014,147.34028563844183,3,76
2017-03-18,130.8500551334609,109.31623635680285,4.873181271580223,30.401173721364025,505.1931667164164,158.88535086534853,132.62015090270737,187.5313522390399,165.7062619127826,142.23681524461642,13.662441111824586,35.76354012800067,142.45617368668798,139.24295748050199,3,77
2017-03-19,200.23024502294084,214.3963166736292,3.292038879303026,27.81414366771436,504.6467155525266,130.8500551334609,137.6331150612544,129.35821087130503,109.31623635680285,149.52377353233356,10.578101051252967,36.32548188403754,163.32188367391677,149.36753378787853,3,78
2017-03-20,114.21570791121984,94.30081544672063,11.761624092227224,29.97118006912908,505.2109237891614,200.23024502294084,158.88535086534853,153.84483107763933,214.3963166736292,165.7062619127826,19.92684424311047,28.71610408335485,148.43200268920722,143.70623047839004,3,79
2017-03-21,142.52513423354563,148.00623184661274,7.550923518568878,27.399731607734804,505.21843228629234,114.21570791121984,130.8500551334609,131.5089884517983,94.30081544672063,109.31623635680285,22.604586490099123,29.89064866204908,152.3236957225688,145.2799655900682,3,80
2017-03-22,132.410757669033,145.1000077487009,3.883621180509481,28.83504401462624,505.1233106849617,142.52513423354563,200.23024502294084,132.62015090270737,148.00623184661274,214.3963166736292,23.19616879130558,31.36138894218884,129.71719993793286,145.25005227097185,3,81
2017-03-23,207.8791153741493,183.845785992382,10.149827130010909,27.639917056154925,504.81749010316855,132.410757669033,114.21570791121984,137.6331150612544,145.1000077487009,94.30081544672063,21.584371829089264,36.63803480061953,160.93833575890935,155.28519517281399,3,82
2017-03-24,157.86219106046298,179.4338705105335,4.572944485142284,26.898864980446053,505.0091351992372,207.8791153741493,142.52513423354563,158.88535086534853,183.845785992382,148.00623184661274,18.60639279566267,37.91894040645878,166.05068803454847,155.1390294864018,3,83
2017-03-25,191.2737815787454,155.34138013083776,4.786789897798457,29.296332475328168,504.2151050610136,157.86219106046298,132.410757669033,130.8500551334609,179.4338705105335,145.1000077487009,19.509561512951645,30.944106212030018,185.67169600445263,163.77099040715672,3,84
2017-03-26,90.57758507852112,103.0342806421612,2.6646847634955493,25.308082183311523,505.6704195182717,191.2737815787454,207.8791153741493,200.23024502294084,155.34138013083776,183.845785992382,12.024419146436287,26.057867456956686,146.57118590590986,148.10632470081103,3,85
2017-03-27,160.68201063477036,158.13224747216609,2.646127623871824,29.418743655140236,504.73440726594725,90.57758507852112,157.86219106046298,114.21570791121984,103.0342806421612,179.4338705105335,10.097602285165827,24.820373900319034,147.51112576401235,154.74436794703254,3,86
2017-03-28,185.58523182493747,164.6206287697599,18.534390677636225,23.944042798834808,504.8497217693209,160.68201063477036,191.2737815787454,142.52513423354563,158.13224747216609,155.34138013083776,23.845203065003595,33.204937447944346,145.61494251274303,160.89581046008854,3,87
2017-03-29,153.29135957101695,130.83590114761915,9.823845525533564,31.93738799007691,504.4627532562986,185.58523182493747,90.57758507852112,132.410757669033,164.6206287697599,103.0342806421612,31.004363827041608,38.45583848833563,166.51953401024164,163.87875358894334,3,88
2017-03-30,192.61921500261408,227.54548331252408,0.7534653822688531,26.799329827955862,505.2637642359453,153.29135957101695,160.68201063477036,207.8791153741493,130.83590114761915,158.13224747216609,29.111701585438638,34.42251397280602,177.1652687995229,161.69876782158119,3,89
2017-03-31,129.3084619959851,107.20527974484966,2.1478514149907664,22.2318969684148,505.2095455380695,192.61921500261408,185.58523182493747,157.86219106046298,227.54548331252408,164.6206287697599,12.72516232279318,33.90568062430124,158.40634552320543,157.61966366951293,3,90
2017-04-01,206.3738976074232,181.53419211000596,1.7531457669171298,28.15734178480228,504.8814308816636,129.3084619959851,153.29135957101695,191.2737815787454,107.20527974484966,130.83590114761915,4.654462564176746,33.01269876734654,176.10052486867417,159.7768231021812,4,91
2017-04-02,241.95592494477,227.2278110716655,5.235619204108456,28.88150846893701,504.0660644198266,206.3738976074232,192.61921500261408,90.57758507852112,181.53419211000596,227.54548331252408,9.13661638601635,19.713927293818777,192.54609484939283,181.40230022593101,4,92
2017-04-03,135.48645758241364,142.00253508789314,3.5590439561472977,27.650921338232568,504.7141272358394,241.95592494477,129.3084619959851,160.68201063477036,227.2278110716655,107.20527974484966,10.54780892717288,13.44912572443251,194.60542671153564,177.8029355041658,4,93
2017-04-04,132.17989914396912,134.54862031730315,13.364511329639535,26.84585293400529,505.1800949318288,135.48645758241364,206.3738976074232,185.58523182493747,142.00253508789314,181.53419211000596,22.159174489895285,26.060171671803193,169.8740938903843,170.17360226402747,4,94
2017-04-05,208.13537908470803,176.96864563687188,3.8387081036460087,27.71946394207273,505.09251208710657,132.17989914396912,241.95592494477,153.29135957101695,134.54862031730315,227.2278110716655,20.76226338943284,27.751028360458438,158.60057860369696,178.00846219455477,4,95
2017-04-06,213.1828858292285,195.25232773490137,17.304621932658424,27.18946471085045,504.9678428466498,208.13537908470803,135.48645758241364,192.61921500261408,176.96864563687188,142.00253508789314,34.50784136594396,43.302504526199726,184.49938801930193,180.94612945549963,4,96
2017-04-07,129.08559891386926,115.59624527604998,4.682478439565073,26.73879096220289,504.8096484238333,213.1828858292285,132.17989914396912,129.3084619959851,195.25232773490137,134.54862031730315,25.825808475869504,42.74936376165635,183.46795460926865,180.91429187234027,4,97
2017-04-08,133.1925273161657,117.93094684488328,19.79617658323404,27.61700644436821,504.3392096458626,129.08559891386926,208.13537908470803,206.3738976074232,115.59624527604998,176.96864563687188,41.78327695545754,58.98649638874309,158.48700401975452,170.4598104021606,4,98
2017-04-09,138.7286156455797,133.79788636861937,4.256572846540916,26.76385320471756,505.3461648290371,133.1925273161657,213.1828858292285,241.95592494477,117.93094684488328,195.25232773490137,28.735227869340026,49.87855790564447,133.66891395853827,155.7130519308477,4,99
2017-04-10,96.22197955862892,104.07490366286564,4.323343464340173,28.65859135164906,504.37305875777287,138.7286156455797,129.08559891386926,135.48645758241364,133.79788636861937,115.59624527604998,28.376092894115125,50.363193266338634,122.71437417345815,150.10384078459273,4,100
2017-04-11,113.25392214063208,100.45409669433884,9.674714444316104,27.61979511721028,504.8544331510572,96.22197955862892,133.1925273161657,132.17989914396912,104.07490366286564,117.93094684488328,18.25463075519719,42.73328577799631,116.06817244828028,147.40012978411602,4,101
2017-04-12,109.83436932991728,103.97707286344485,8.720999978747379,31.371274887952467,504.5077410537799,113.25392214063208,138.7286156455797,208.13537908470803,100.45409669433884,133.79788636861937,22.71905788740365,46.77180731717862,106.43675700972614,133.35712839057447,4,102
2017-04-13,119.28809739583484,114.08319635137096,1.4778218588217702,28.003054043644266,505.30328110886586,109.83436932991728,96.22197955862892,213.1828858292285,103.97707286344485,104.07490366286564,19.87353628188525,28.45345259276635,114.12546295546144,119.94358718580396,4,103
2017-04-14,148.61260450452875,176.93558281356272,5.331922178984284,24.727317417405946,505.1212718526583,119.28809739583484,113.25392214063208,129.08559891386926,114.08319635137096,100.45409669433884,15.53074401655343,29.528801925209716,125.91169041009367,122.73315941304104,4,104
2017-04-15,159.36858930146082,188.3524036609215,3.5320206733576285,26.151103421882148,504.7267886972194,148.61260450452875,109.83436932991728,133.1925273161657,176.93558281356272,103.97707286344485,10.341764711163679,28.737479134227172,142.42309706727482,126.47259683951178,4,105
2017-04-16,212.02001971256308,237.47409019719356,3.334706651476228,25.493283071850023,505.1259105714036,159.36858930146082,119.28809739583484,138.7286156455797,188.3524036609215,114.08319635137096,12.198649503818137,22.3974713413873,173.33373783951757,136.94279742050938,4,106
2017-04-17,110.06583837044836,98.69202738422328,5.312441887423844,28.797570896289717,504.2310730600042,212.02001971256308,148.61260450452875,96.22197955862892,237.47409019719356,176.93558281356272,12.179169212257698,18.98891325006376,160.48481579482413,138.9204915364836,4,107
2017-04-18,189.3728959390633,156.65208603183274,3.9649511065971375,27.9511213557802,504.7728724739831,110.06583837044836,159.36858930146082,113.25392214063208,98.69202738422328,188.3524036609215,12.612099645497207,21.47604249783913,170.4862513406916,149.79463065054523,4,108
2017-04-19,141.44044623097963,131.0815820454433,5.742827323396624,25.97132521405689,504.3582069807369,189.3728959390633,212.02001971256308,109.83436932991728,156.65208603183274,237.47409019719356,15.020220317417603,21.886947642251467,146.95972684683048,154.30978449355413,4,109
2017-04-20,148.02145161390268,134.21368788707125,2.0590610837141687,25.06533244507254,505.1642434600906,141.44044623097963,110.06583837044836,119.28809739583484,131.0815820454433,98.69202738422328,11.766839513707927,20.413988052608012,159.61159792798193,158.41454938184953,4,110
2017-04-21,176.99277968666416,177.41230922257537,1.145626992404344,24.64465775562416,504.8765924998461,148.02145161390268,189.3728959390633,148.61260450452875,134.21368788707125,156.65208603183274,8.947515399515133,18.22490839353613,155.48489251051555,162.46886012215458,4,111
2017-04-22,105.09111913750806,116.7658138914063,9.932670590936429,27.608349914039724,504.9581133151515,176.99277968666416,141.44044623097963,159.36858930146082,177.41230922257537,131.0815820454433,13.137358667054936,22.84513709704871,143.368450146025,154.71493581301846,4,112
2017-04-23,165.29638984736204,188.9881851258309,11.001481137408822,23.750765775710864,504.4467080118186,105.09111913750806,148.02145161390268,212.02001971256308,116.7658138914063,134.21368788707125,22.079778720749587,29.881667127860396,149.12676289051146,148.04013154656118,4,113
2017-04-24,156.65808832852224,178.26838766995203,9.510275185447494,27.6385583668826,504.9344163666466,165.29638984736204,176.99277968666416,110.06583837044836,188.9881851258309,177.41230922257537,30.44442691379274,33.64911498991126,142.3485324377975,154.69616725485744,4,114
2017-04-25,169.69805056032595,160.17293707775906,5.134154906954361,25.31557510282141,504.1568144967346,156.65808832852224,105.09111913750806,189.3728959390633,178.26838766995203,116.7658138914063,25.64591122981067,36.724208813151456,163.88417624540344,151.88547505789498,4,115
2017-04-26,161.5667457563127,173.6670831830176,3.723353211876604,29.51327302022665,504.1799483156112,169.69805056032595,165.29638984736204,141.44044623097963,160.17293707775906,188.9881851258309,18.367783304278454,39.30193503262371,162.64096154838703,154.7606607043711,4,116
2017-04-27,248.21200559643577,229.6292859118039,2.9671077120856992,24.76081338963138,504.4636955592261,161.5667457563127,156.65808832852224,148.02145161390268,173.6670831830176,178.26838766995203,11.82461583091666,32.336372153772984,193.15893397102482,169.07359698759015,4,117
2017-04-28,124.49040062994736,102.62518269513087,2.51001854580524,28.14275465300323,504.1229263911914,248.21200559643577,169.69805056032595,176.99277968666416,229.6292859118039,160.17293707775906,9.200479469767538,23.844909562169406,178.0897173275653,161.57325712234487,4,118
2017-04-29,128.7601217999273,139.14154905979512,4.686503251891619,23.70753457490561,504.742384096837,124.49040062994736,161.5667457563127,105.09111913750806,102.62518269513087,173.6670831830176,10.163629509782552,19.02113762861353,167.15417600877018,164.9545432169762,4,119
2017-04-30,125.07437894300942,100.55117316808594,10.817618377802903,22.889191633733624,504.2295664001315,128.7601217999273,248.21200559643577,165.29638984736204,139.14154905979512,229.6292859118039,18.014140175499755,24.704601099462074,126.10830045762806,159.20854165921153,4,120
2017-05-01,127.7809152335898,123.13902239610948,2.756248302795212,29.394356991396712,503.945783898434,125.07437894300942,124.49040062994736,156.65808832852224,100.55117316808594,102.62518269513087,18.260369932489727,23.737496190380682,127.2051386588422,155.08323121707832,5,121
2017-05-02,124.50451490773928,116.00729438423966,10.830314798795502,23.62941257175858,503.8517777849912,127.7809152335898,128.7601217999273,169.69805056032595,123.13902239610948,139.14154905979512,24.404181479393614,31.600703277090485,125.78660302811288,148.62701183813738,5,122
2017-05-03,197.56066124430208,212.84217899613407,1.2110618383055716,28.530286337093184,504.5713273549979,124.50451490773928,125.07437894300942,161.5667457563127,116.00729438423966,100.55117316808594,14.79762493989628,30.301746569590815,149.94869712854376,153.768999764993,5,123
2017-05-04,206.8201699195942,228.84614348624396,5.967082595546708,25.281079680789325,503.2299887653484,197.56066124430208,127.7809152335898,248.21200559643577,212.84217899613407,123.13902239610948,18.008459232647777,31.582325913245903,176.2951153572119,147.85588038258706,5,124
2017-05-05,127.17014825002096,117.20482257541848,6.906744505497512,24.83056015219329,503.7971950930856,206.8201699195942,124.50451490773928,124.49040062994736,228.84614348624396,116.00729438423966,14.084888939349787,27.671452040940515,177.18365980463912,148.238701471169,5,125
2017-05-06,116.70577707583084,131.25324622727396,3.241536351374835,24.01627062925105,504.71552055245104,127.17014825002096,197.56066124430208,128.7601217999273,117.20482257541848,212.84217899613407,16.11536345241905,28.156740089520135,150.23203174848206,146.51665222486955,5,126
2017-05-07,168.85662225545616,154.9372143656165,1.9353346437211647,27.733517605374423,503.9681316290877,116.70577707583084,206.8201699195942,125.07437894300942,131.25324622727396,228.84614348624396,12.083615500593506,19.2617599344458,137.57751586043602,152.7712584123619,5,127
2017-05-08,127.91107822876114,125.1648969621286,9.045053876024744,24.519696877186863,504.3427612333141,168.85662225545616,127.17014825002096,127.7809152335898,154.9372143656165,117.20482257541848,14.221924871120738,27.09575197216497,137.8244925200161,152.7898531259578,5,128
2017-05-09,175.31727271022044,191.23738031454425,5.164023802307004,29.54808832938008,504.17628206159713,127.91107822876114,116.70577707583084,124.50451490773928,125.1648969621286,131.25324622727396,16.144412322052908,26.29269317892527,157.3616577314793,160.04881852631226,5,129
2017-05-10,158.116920834052,170.3185018787012,23.741411201619865,25.609512521760937,503.8768494374087,175.31727271022044,168.85662225545616,197.56066124430208,191.23738031454425,154.9372143656165,37.95048887995161,43.12735987504762,153.7817572576779,154.4139984677051,5,130
2017-05-11,89.37023540011072,106.79272943896416,10.930161988497463,25.738614361714102,503.2363816147391,158.116920834052,127.91107822876114,206.8201699195942,170.3185018787012,125.1648969621286,39.83559699242433,50.81598551217025,140.93480964812775,137.63543639349317,5,131
2017-05-12,211.90020805320245,188.6048335932932,10.989442688803756,26.34486579614211,503.3151901292037,89.37023540011072,175.31727271022044,127.17014825002096,106.79272943896416,191.23738031454425,45.661015878921084,59.87009355725284,153.12912142912174,149.73973065109053,5,132
2017-05-13,221.8351069238209,236.2382316061028,0.2772600648368536,22.462776289822955,503.252904347336,211.90020805320245,158.116920834052,116.70577707583084,188.6048335932932,170.3185018787012,22.196864742138068,51.10229974606495,174.36851679237805,164.75820634366053,5,133
2017-05-14,125.48845238062457,130.9939775500969,2.8043942940344926,24.629269117097262,503.926144726387,221.8351069238209,89.37023540011072,168.85662225545616,236.2382316061028,106.79272943896416,14.0710970476751,48.74267023779244,186.40792245254934,158.5627535043989,5,134
2017-05-15,134.49193760256065,156.82289577863762,1.7235145328135186,26.91611635170373,503.9433838329721,125.48845238062457,211.90020805320245,127.91107822876114,130.9939775500969,188.6048335932932,4.805168891684861,26.72477356898609,160.60516563566873,159.5028762720845,5,135
2017-05-16,161.4346156289962,139.2445973973438,0.5830390595051897,21.70765021227041,503.2651649877869,134.49193760256065,221.8351069238209,175.31727271022044,156.82289577863762,236.2382316061028,5.110947886353198,16.377650639993817,140.47166853739384,157.51963954619535,5,136
2017-05-17,163.378271599481,179.83361110298355,4.853036294563522,23.466834086570152,503.5252507733892,161.4346156289962,125.48845238062457,158.116920834052,139.2445973973438,130.9939775500969,7.159589886882227,10.241244245753585,153.10160827701267,158.27126108411377,5,137
2017-05-18,176.3417709069132,181.1572143829929,8.888684965208036,23.381299914745103,503.4990212797268,163.378271599481,134.49193760256065,89.37023540011072,179.83361110298355,156.82289577863762,14.324760319276745,18.852669146124768,167.05155271179683,170.69576615651414,5,138
