date,upstream_outflow
2017-07-22,67.90309500046136
2017-07-23,152.5231550245265
2017-07-24,137.1468669299893
2017-07-25,102.20704336035045
2017-07-26,213.83506338906298
2017-07-27,144.64277623155337
2017-07-28,116.17808752286089
2017-07-29,115.80589405599525
2017-07-30,149.74131784596096
2017-07-31,189.85558497644465
2017-08-01,159.19499786204102
2017-08-02,253.9869004981134
2017-08-03,127.5399235234942
2017-08-04,105.90642512819221
2017-08-05,101.05289897241333
2017-08-06,167.25217674886053
2017-08-07,169.08182165133658
2017-08-08,148.62237797769544
2017-08-09,139.68974883424985
2017-08-10,105.94221046209445
2017-08-11,247.84499935026932
2017-08-12,170.88176494431838
2017-08-13,189.9515279685479
2017-08-14,133.58314840895724
2017-08-15,159.00137189831023
2017-08-16,195.3495742274781
2017-08-17,181.44169444959056
2017-08-18,172.85143760421468
2017-08-19,167.01078659169633
2017-08-20,153.24466271986483
2017-08-21,176.15026374050868
2017-08-22,171.5085965496009
2017-08-23,219.32074325897815
2017-08-24,113.68182719354992
2017-08-25,224.28626016172285
2017-08-26,122.63582171604952
2017-08-27,110.30486820435033
2017-08-28,146.44093960210358
2017-08-29,121.6711505897243
2017-08-30,172.99630691787604
2017-08-31,132.9399601296316
2017-09-01,140.72842734908292
2017-09-02,80.82794497750925
2017-09-03,119.67426552526754
2017-09-04,49.13369352872628
2017-09-05,73.65601105697579
2017-09-06,191.6392175448326
2017-09-07,148.03379414055306
2017-09-08,173.54419761562647
2017-09-09,127.78291375209632
2017-09-10,171.24312054259832
2017-09-11,146.80110155394152
2017-09-12,101.97789245395225
2017-09-13,174.5783420613924
2017-09-14,197.73755785157564
2017-09-15,159.30120911066123
2017-09-16,135.6448942266246
2017-09-17,153.3509725236122
2017-09-18,77.59184405026599
2017-09-19,161.24868235744606
2017-09-20,110.11378422442613
2017-09-21,112.15899672516981
2017-09-22,121.68862156944273
2017-09-23,186.5690320142103
2017-09-24,204.51636274919863
2017-09-25,143.45421622285306
2017-09-26,190.88766947962299
2017-09-27,168.79721571319578
2017-09-28,212.69424639155568
2017-09-29,148.60874807636986
2017-09-30,116.2976025468992
2017-10-01,181.23672826686362
2017-10-02,138.647865551671
2017-10-03,204.88249377703372
2017-10-04,181.19074366151943
2017-10-05,167.91447098780768
2017-10-06,112.55442919595022
2017-10-07,177.09517847758636
2017-10-08,129.9235489912214
2017-10-09,241.19361685384337
2017-10-10,139.10035684528
2017-10-11,177.08675479816566
2017-10-12,129.42860053195432
2017-10-13,127.55103456284871
2017-10-14,147.34071678179365
2017-10-15,127.67850078668282
2017-10-16,156.9228865708609
2017-10-17,177.50018325985437
2017-10-18,115.57731825228578
2017-10-19,120.80678643780476
2017-10-20,257.8672947398382
2017-10-21,230.11377196332774
2017-10-22,172.86207879199935
2017-10-23,166.16814426655324
2017-10-24,165.6516343610851
2017-10-25,154.00649121821453
2017-10-26,102.65126082325993
2017-10-27,118.81123463758307
2017-10-28,70.92989292946385
2017-10-29,177.6661323424071
2017-10-30,201.11719653851623
2017-10-31,154.85911861670917
2017-11-01,223.89256421063607
2017-11-02,88.21093689455607
2017-11-03,77.00363716884713
2017-11-04,178.87265054659923
2017-11-05,197.92877304954644
2017-11-06,227.6411436770528
2017-11-07,146.46581844054484
2017-11-08,208.8522069920476
2017-11-09,168.32108478446762
2017-11-10,117.69349585398781
2017-11-11,203.69722083056243
2017-11-12,200.80598906475265
2017-11-13,79.5065769356886
2017-11-14,220.80646750159173
2017-11-15,189.94980473257715
2017-11-16,147.87192204757463
2017-11-17,134.88279410524848
2017-11-18,175.17949925733203
2017-11-19,139.0262230354549
2017-11-20,138.85243219426675
2017-11-21,107.17135683850655
2017-11-22,133.20902543281923
2017-11-23,196.46578522125552
2017-11-24,200.24217267078157
2017-11-25,119.58777361209647
2017-11-26,155.12971742096494
2017-11-27,39.79360039336755
2017-11-28,195.99918711484784
2017-11-29,93.65634384928221
2017-11-30,116.34853741476365
2017-12-01,111.35462069867064
2017-12-02,87.71887248036862
2017-12-03,169.4636301916872
2017-12-04,140.92507433176067
2017-12-05,170.0006258150621
2017-12-06,163.22151791680176
2017-12-07,156.1950815933106
2017-12-08,149.88722437341437
2017-12-09,94.94907728002077
2017-12-10,226.61255694537707
2017-12-11,119.4259292022077
2017-12-12,80.53589871771902
2017-12-13,125.14460796292188
2017-12-14,215.4570797014074
2017-12-15,165.77894493470095
2017-12-16,158.65464346066054
2017-12-17,123.2802036664943
2017-12-18,158.84661043542823
2017-12-19,196.102705369172
2017-12-20,175.62792977793896
2017-12-21,194.4211285576509
2017-12-22,165.87579290105452
2017-12-23,189.44048638224052
2017-12-24,137.0065989188518
2017-12-25,167.4886550346257
2017-12-26,157.5425836362233
2017-12-27,136.72448881931902
2017-12-28,156.77452857574775
2017-12-29,140.1388156957697
2017-12-30,150.11589953713263
2017-12-31,125.8633469334386
2018-01-01,128.92763240922716
2018-01-02,67.91217346150096
2018-01-03,208.72135590288966
2018-01-04,140.35444883719558
2018-01-05,161.83652726308551
2018-01-06,36.10901198044043
2018-01-07,205.24764069915275
2018-01-08,121.17172860279241
2018-01-09,168.4311444657673
2018-01-10,126.77739402628238
2018-01-11,196.9510584879386
2018-01-12,101.56694179409864
2018-01-13,132.84334908236127
2018-01-14,229.93934350494783
2018-01-15,152.45976810171123
2018-01-16,170.29308349138697
2018-01-17,194.31886712868095
2018-01-18,153.93832858734052
2018-01-19,127.24766706003896
2018-01-20,161.6729847494525
2018-01-21,284.6298201371619
2018-01-22,151.8010140548436
2018-01-23,179.05692071667875
2018-01-24,229.78807285184322
2018-01-25,168.08791341058426
2018-01-26,212.63020448437982
2018-01-27,187.78804847161166
2018-01-28,124.29966738472106
2018-01-29,257.16443414436475
2018-01-30,111.92293031829895
2018-01-31,145.480846021151
2018-02-01,134.13922094971446
2018-02-02,124.25948621439731
2018-02-03,181.46898873939654
2018-02-04,189.57516781459083
2018-02-05,159.05587349630966
2018-02-06,225.75949082374666
2018-02-07,163.44301331110253
2018-02-08,136.74275908400733
2018-02-09,174.26063619730482
2018-02-10,218.29532394878393
2018-02-11,118.49902110130415
2018-02-12,204.55392785355082
2018-02-13,154.88523481157085
2018-02-14,158.7979183129348
2018-02-15,224.50033584474315
2018-02-16,129.76143062302677
2018-02-17,128.1907130954025
2018-02-18,129.79941322185454
2018-02-19,175.45840509789892
2018-02-20,111.80370960363504
2018-02-21,100.56796499765954
2018-02-22,193.0137947035634
2018-02-23,126.31182279294457
2018-02-24,89.51666405520767
2018-02-25,60.679384704469165
2018-02-26,130.75088234719811
2018-02-27,83.3341385479255
2018-02-28,243.54684912859247
2018-03-01,170.21344274081014
2018-03-02,129.93417615639686
2018-03-03,230.99266316009567
2018-03-04,196.5419118049072
2018-03-05,115.49397589875116
2018-03-06,40.357433938884846
2018-03-07,281.2241858729162
2018-03-08,85.71675460725822
2018-03-09,94.94873205165743
2018-03-10,229.03376894836563
2018-03-11,219.01139121044235
2018-03-12,186.08007305188843
2018-03-13,183.79736197276597
2018-03-14,206.14633328266314
2018-03-15,214.76328219161812
2018-03-16,180.56459182561815
2018-03-17,180.28199359952563
2018-03-18,131.7055043964525
2018-03-19,175.66441634701187
2018-03-20,142.10091616447048
2018-03-21,120.10686080760465
2018-03-22,75.68020272252454
2018-03-23,122.70484451175092
2018-03-24,100.37025887422718
2018-03-25,119.23480773370399
2018-03-26,149.5444575071326
2018-03-27,171.81667167782012
2018-03-28,174.94800499724545
2018-03-29,103.96677083754862
2018-03-30,116.14247369721697
2018-03-31,181.33853044710952
2018-04-01,95.93476237581545
2018-04-02,168.4378990302719
2018-04-03,194.07676325301193
2018-04-04,101.54054383144569
2018-04-05,127.6942743283678
2018-04-06,79.50007860998109
2018-04-07,106.82065997747159
2018-04-08,168.05064572474555
2018-04-09,101.07777684069559
2018-04-10,167.40064419564362
2018-04-11,169.68346187946796
2018-04-12,168.37444178544217
2018-04-13,172.21885497314778
2018-04-14,223.53889304480333
2018-04-15,134.79355873574187
2018-04-16,125.45025538625838
2018-04-17,163.39869688806155
2018-04-18,142.2418826664044
2018-04-19,143.5385715801946
2018-04-20,153.7342367320564
2018-04-21,146.12027455995278
2018-04-22,122.22608465057793
2018-04-23,105.76634857540823
2018-04-24,214.00545086109076
2018-04-25,112.13020157068773
2018-04-26,126.9508655935424
2018-04-27,140.01570828319592
2018-04-28,179.1783333251788
2018-04-29,143.9680451764751
2018-04-30,210.30648019274523
2018-05-01,118.99362056387352
2018-05-02,138.23073129604884
2018-05-03,97.63198551252471
2018-05-04,190.21727252036533
2018-05-05,117.81037986679685
2018-05-06,145.27499466575722
2018-05-07,155.1160345524274
2018-05-08,182.27682769423043
2018-05-09,132.3230411188031
2018-05-10,145.1572979361959
2018-05-11,131.26654860491607
2018-05-12,170.62332656185794
2018-05-13,215.07216018211273
2018-05-14,273.11494271042443
2018-05-15,122.93831942309788
2018-05-16,105.19942288307416
2018-05-17,125.60431686883926
2018-05-18,203.42359130392157
2018-05-19,95.22396197227854
2018-05-20,223.0319822726038
2018-05-21,213.2343828174943
2018-05-22,128.77782190097503
2018-05-23,138.72318936880168
2018-05-24,208.48271254502703
2018-05-25,146.5961690031541
2018-05-26,138.60507070258532
2018-05-27,138.5046761381616
2018-05-28,97.72560148162604
2018-05-29,139.56436131543217
2018-05-30,104.61651086022542
2018-05-31,133.85139354864378
2018-06-01,106.6477902829388
2018-06-02,167.51217184814422
2018-06-03,99.34692451917053
2018-06-04,157.72620262513334
2018-06-05,165.61576673472294
2018-06-06,80.5636847608164
2018-06-07,176.13141496449336
2018-06-08,194.97214753556543
2018-06-09,101.12255369084285
2018-06-10,191.24384410464498
2018-06-11,175.21904157748892
2018-06-12,114.91748767874788
2018-06-13,177.0656807045748
2018-06-14,170.96706218872833
2018-06-15,152.17618770745554
2018-06-16,176.06899566378794
2018-06-17,132.03927651469044
2018-06-18,175.6386677734636
2018-06-19,91.6246343723037
2018-06-20,158.28371257683565
2018-06-21,117.77064144723879
2018-06-22,120.21065344617324
2018-06-23,174.89745140137995
2018-06-24,190.85887310021423
2018-06-25,156.63733464531197
2018-06-26,123.9478203944813
2018-06-27,128.3013296215399
2018-06-28,234.43799584419025
2018-06-29,157.72694585034597
2018-06-30,255.54736053235195
2018-07-01,168.57936813072138
2018-07-02,134.3059676765533
2018-07-03,130.79878586372428
2018-07-04,130.43391667431766
2018-07-05,150.97850066779768
2018-07-06,174.5348972862158
2018-07-07,209.20237282741547
2018-07-08,105.30396653300984
2018-07-09,83.76929683161927
2018-07-10,73.68361110634906
2018-07-11,199.38200286740621
2018-07-12,114.7758861914667
2018-07-13,61.812570817379985
2018-07-14,166.68685989642285
2018-07-15,208.18785316809232
2018-07-16,178.7846482425508
2018-07-17,195.75656509636966
2018-07-18,140.11645449091506
2018-07-19,151.0571485277516
2018-07-20,157.58935210704217
2018-07-21,164.17568993363724
2018-07-22,139.79143192130545
2018-07-23,172.51166778825515
2018-07-24,110.72460070413675
2018-07-25,206.18865862375014
2018-07-26,158.83597018163331
2018-07-27,128.07839942400614
2018-07-28,179.31324275829422
2018-07-29,131.96749172934446
2018-07-30,125.65485236265071
2018-07-31,139.5147962839785
2018-08-01,173.9597352553834
2018-08-02,201.97531688573457
2018-08-03,142.40660022894374
2018-08-04,199.7109791417124
2018-08-05,220.8007128706861
2018-08-06,152.46762165268208
2018-08-07,134.71073268170812
2018-08-08,88.99432586486219
2018-08-09,103.57764297575795
2018-08-10,123.14796461750511
2018-08-11,101.48305339931818
2018-08-12,164.14976146221593
2018-08-13,180.62461507040265
2018-08-14,160.3392291071246
2018-08-15,137.67262272581198
2018-08-16,136.04876422605975
2018-08-17,163.57996281461482
2018-08-18,80.22140095621718
2018-08-19,96.53433557050786
2018-08-20,124.60108423475647
2018-08-21,113.40261036501458
2018-08-22,182.09085267662346
2018-08-23,172.77438546750983
2018-08-24,208.49298304788147
2018-08-25,130.6499109305394
2018-08-26,198.62143733264045
2018-08-27,172.77218793126875
2018-08-28,153.49568245360592
2018-08-29,120.46323523676267
2018-08-30,162.56638536699873
2018-08-31,129.44163440844093
2018-09-01,173.8680153324972
2018-09-02,155.41417284682083
2018-09-03,173.99315466111315
2018-09-04,194.7938646327688
2018-09-05,165.01100921175467
2018-09-06,220.80335006167743
2018-09-07,102.40199535589558
2018-09-08,53.41804402097773
2018-09-09,164.9563649817792
2018-09-10,106.95902943787715
2018-09-11,160.7581844081586
2018-09-12,94.491986068002
2018-09-13,92.0169661760216
2018-09-14,140.7503746608708
2018-09-15,155.108390455388
2018-09-16,128.8477975826966
2018-09-17,47.763752611876974
2018-09-18,135.59062823329083
2018-09-19,133.66225309715338
2018-09-20,107.57207574447627
2018-09-21,128.67361370269106
2018-09-22,128.05875787917086
2018-09-23,139.50809489277995
2018-09-24,158.9226400315702
2018-09-25,130.2832477373537
2018-09-26,210.99677242682938
2018-09-27,162.1998531763522
2018-09-28,119.9173247488838
2018-09-29,114.56281503606333
2018-09-30,130.12928883247625
2018-10-01,114.56057874424305
2018-10-02,118.59869342850989
2018-10-03,234.58565401513934
2018-10-04,95.24648972105943
2018-10-05,94.52113189536539
2018-10-06,207.61801142017288
2018-10-07,121.76423469042416
2018-10-08,130.54539271762906
2018-10-09,166.48837789892556
2018-10-10,144.5106052601151
2018-10-11,233.13218450683726
2018-10-12,152.8310221720861
2018-10-13,154.61454692040422
2018-10-14,238.0281757690388
2018-10-15,104.28453869359244
2018-10-16,188.79974292743503
2018-10-17,145.98178586155183
2018-10-18,226.61654357864978
2018-10-19,239.47029590609438
2018-10-20,180.2622601550532
2018-10-21,119.95292043829444
2018-10-22,165.36480121232813
2018-10-23,135.35137251801177
2018-10-24,196.6440669837726
2018-10-25,158.37883407423553
2018-10-26,137.89167003497846
2018-10-27,131.5425399352973
2018-10-28,92.96176626240225
2018-10-29,126.84042285552124
2018-10-30,226.2262818167714
2018-10-31,103.8906244985887
2018-11-01,90.42247450293091
2018-11-02,155.19023671394217
2018-11-03,227.0239167781109
2018-11-04,152.22346009036212
2018-11-05,206.54775248814738
2018-11-06,100.62750803767894
2018-11-07,97.7145851321821
2018-11-08,197.95992790617981
2018-11-09,152.93601684812148
2018-11-10,125.05689391983071
2018-11-11,214.43806830664656
2018-11-12,154.03781155013766
2018-11-13,182.61360963719875
2018-11-14,271.9649970066811
2018-11-15,105.7099362653119
2018-11-16,214.55162148954741
2018-11-17,157.98040054341647
2018-11-18,136.76783671819607
2018-11-19,205.01924859697817
2018-11-20,147.20941155115744
2018-11-21,185.2782602223434
2018-11-22,212.87458913441225
2018-11-23,114.05153220940046
2018-11-24,116.71756248832028
2018-11-25,121.82556518142951
2018-11-26,83.79308578528241
2018-11-27,233.50408574573527
2018-11-28,124.94038988543682
2018-11-29,143.16485225936384
2018-11-30,133.04752933402827
2018-12-01,184.90109520818166
2018-12-02,182.11686290168922
2018-12-03,182.34625585228207
2018-12-04,126.18602892360859
2018-12-05,163.19494669948196
2018-12-06,182.72049091145863
2018-12-07,134.64745404681864
2018-12-08,200.00469890888684
2018-12-09,169.09126929976557
2018-12-10,184.61712443967357
2018-12-11,158.04026159586485
2018-12-12,220.0954370973665
2018-12-13,156.39067771902998
2018-12-14,91.61289554239552
2018-12-15,139.88239505603536
2018-12-16,110.99811395443461
2018-12-17,152.0122426803881
2018-12-18,159.93202146508528
2018-12-19,173.1021452395387
2018-12-20,148.47784574106004
2018-12-21,149.82534233140836
2018-12-22,177.53801086466004
2018-12-23,148.33758659634393
2018-12-24,258.54994859707267
2018-12-25,176.19102966927224
2018-12-26,75.0040762599785
2018-12-27,176.33664578681885
2018-12-28,196.0163874149708
2018-12-29,191.69997656857413
2018-12-30,159.8167476375895
2018-12-31,129.6380796500627
2019-01-01,99.32128667347865
2019-01-02,156.34234668251693
2019-01-03,102.33948189296713
2019-01-04,137.39280868012074
2019-01-05,140.30267161091692
2019-01-06,209.7661718895896
2019-01-07,184.08078250201925
2019-01-08,95.57435929151988
2019-01-09,172.06173578140547
2019-01-10,174.51551520794277
2019-01-11,137.7673728558699
2019-01-12,118.73609610585174
2019-01-13,171.82293792199036
2019-01-14,104.2860130168866
2019-01-15,202.27853795107282
2019-01-16,136.5992095775356
2019-01-17,181.63707997222605
2019-01-18,106.2208089016355
2019-01-19,154.01525738466654
2019-01-20,152.17811576052506
2019-01-21,117.71559695749521
2019-01-22,218.46777400849044
2019-01-23,111.60401935890279
2019-01-24,139.65326237100638
2019-01-25,220.55125556035506
2019-01-26,111.0413646320474
2019-01-27,75.62934589364073
2019-01-28,104.03828482476577
2019-01-29,204.09836344463804
2019-01-30,116.14333405049888
2019-01-31,272.7563149105829
2019-02-01,135.52964504368094
2019-02-02,188.1738707154964
2019-02-03,191.7900686837686
2019-02-04,246.0899632001475
2019-02-05,190.8054942671437
2019-02-06,167.6836982672125
2019-02-07,153.0693058982243
2019-02-08,208.40382144913542
2019-02-09,203.03531415885146
2019-02-10,142.62735014665057
2019-02-11,117.72828335734458
2019-02-12,137.87984131970885
2019-02-13,123.21806346451832
2019-02-14,120.51282552703287
2019-02-15,169.0318178672659
2019-02-16,207.50848409210985
2019-02-17,155.97208479005013
2019-02-18,173.761730411497
2019-02-19,84.21835251299049
2019-02-20,119.62574656220512
2019-02-21,116.98353431364065
2019-02-22,88.39298326915974
2019-02-23,154.75515293671947
2019-02-24,162.65170883679338
2019-02-25,207.7062196189421
2019-02-26,165.53622995644093
2019-02-27,91.95368824864296
2019-02-28,257.8719179345396
2019-03-01,221.3629165493924
2019-03-02,150.2799909032296
2019-03-03,141.63184071440787
2019-03-04,111.05872868075996
2019-03-05,141.8722633417228
2019-03-06,228.09372426705244
2019-03-07,232.57511741113677
2019-03-08,215.13581772449908
2019-03-09,106.98258909223586
2019-03-10,86.81977378648924
2019-03-11,136.17148076158006
2019-03-12,64.43942514925538
2019-03-13,178.78618308561775
2019-03-14,156.968288700197
2019-03-15,112.23569126128463
2019-03-16,97.80147449397482
2019-03-17,146.99433548487713
2019-03-18,118.45712454139377
2019-03-19,92.84075895044352
2019-03-20,33.316217313883826
2019-03-21,134.28723620236454
2019-03-22,219.9138116409181
2019-03-23,208.4337292984913
2019-03-24,157.35177369843962
2019-03-25,103.54592271548883
2019-03-26,144.59807428074112
2019-03-27,90.37736992784356
2019-03-28,170.2297933446697
2019-03-29,148.45326127178367
2019-03-30,225.8683386638865
2019-03-31,146.69102354123143
2019-04-01,143.3854955609031
2019-04-02,117.71110450909082
2019-04-03,101.52877108197168
2019-04-04,123.89773075339566
2019-04-05,152.75869538888227
2019-04-06,193.51984020828513
2019-04-07,104.20514533785865
2019-04-08,177.52429046348658
2019-04-09,165.32271261289623
2019-04-10,120.62764039890982
2019-04-11,134.65451257001126
2019-04-12,59.140236068007546
2019-04-13,170.32631181951194
2019-04-14,153.31557197600927
2019-04-15,119.07972735175751
2019-04-16,164.73714309349182
2019-04-17,180.38483650754222
2019-04-18,97.39405686995596
2019-04-19,151.38355388135298
2019-04-20,195.72528699199822
2019-04-21,86.08610370957221
2019-04-22,145.14384301411897
2019-04-23,108.84093104411201
2019-04-24,149.04615005631865
2019-04-25,123.16945473773494
2019-04-26,92.33834528115256
2019-04-27,188.9246532711674
2019-04-28,140.88181392854375
2019-04-29,124.6572941846059
2019-04-30,132.1335171675317
2019-05-01,231.04768449772004
2019-05-02,98.80476785332827
2019-05-03,142.53929207191416
2019-05-04,160.61768727666774
2019-05-05,145.82089876973444
2019-05-06,156.83875035578743
2019-05-07,114.93003750507712
2019-05-08,112.26590660234044
2019-05-09,144.2825755843692
2019-05-10,118.80448456656653
2019-05-11,37.165534226346196
2019-05-12,144.24626904264733
2019-05-13,176.22040038652938
2019-05-14,52.67201901874403
2019-05-15,94.32710369735065
2019-05-16,195.6300008931094
2019-05-17,251.55546003653032
2019-05-18,132.15164571481085
2019-05-19,114.43562634718448
2019-05-20,120.18599357607972
2019-05-21,215.50774422546937
2019-05-22,105.35703109117503
2019-05-23,140.97469459831257
2019-05-24,145.36322434041958
2019-05-25,106.95538833693996
2019-05-26,159.77484797492912
2019-05-27,250.3604183177596
2019-05-28,166.44878144737288
2019-05-29,121.69003224930395
2019-05-30,131.61608222181673
2019-05-31,99.4786451688632
2019-06-01,196.0148668358604
2019-06-02,155.74226376194756
2019-06-03,163.7308300370404
2019-06-04,321.4906597825127
2019-06-05,189.14429866906428
2019-06-06,100.49272959859994
2019-06-07,135.29224097152994
2019-06-08,214.7877936835956
2019-06-09,170.41206247674273
2019-06-10,96.41605197393557
2019-06-11,161.87561792817138
2019-06-12,137.9399532703984
2019-06-13,244.73593620509976
2019-06-14,161.21817677101694
2019-06-15,130.19473217940663
2019-06-16,174.99705387258476
2019-06-17,142.78639391530535
2019-06-18,148.6203284074596
2019-06-19,162.63609065745865
2019-06-20,118.46293044332148
2019-06-21,130.20164455593536
2019-06-22,203.70207180353535
2019-06-23,154.9851529254312
2019-06-24,118.61948327027987
2019-06-25,94.82378826293454
2019-06-26,190.41876601821124
2019-06-27,200.56585164356213
2019-06-28,127.67513609879401
2019-06-29,171.65380946771947
2019-06-30,206.56122594369376
2019-07-01,175.08617269259233
2019-07-02,141.02330900022392
2019-07-03,99.03575111740058
2019-07-04,176.37298875825095
2019-07-05,133.96376717789386
2019-07-06,221.88770772705638
2019-07-07,163.18069496827866
2019-07-08,258.594536945052
2019-07-09,179.48000861878273
2019-07-10,172.99167225256207
2019-07-11,142.35543105453195
2019-07-12,128.512623102203
2019-07-13,186.0214704240295
2019-07-14,121.3223391121576
2019-07-15,177.23154150752183
2019-07-16,207.784100891429
2019-07-17,121.24710181883404
2019-07-18,212.3073677378176
2019-07-19,178.97143615345087
2019-07-20,149.27602921152567
2019-07-21,74.70511043582782
2019-07-22,122.27427462575446
2019-07-23,239.55787902712956
2019-07-24,146.23566748323293
2019-07-25,94.30649067924607
2019-07-26,124.06805356600154
2019-07-27,216.80230686492928
2019-07-28,159.47555907544267
2019-07-29,161.12139816863538
2019-07-30,155.96443151533535
2019-07-31,126.27991589703733
2019-08-01,94.24957019151151
2019-08-02,233.8924283256386
2019-08-03,126.76997427994363
2019-08-04,221.17156389385582
2019-08-05,206.01609137506276
2019-08-06,188.8131065195224
2019-08-07,147.4905303754208
2019-08-08,158.33110806952388
2019-08-09,145.6418335576098
2019-08-10,108.21354415695649
2019-08-11,154.32633282264942
2019-08-12,103.90573022191613
2019-08-13,221.90321797496992
2019-08-14,124.14900415646673
2019-08-15,159.5797346069644
2019-08-16,172.3489940786321
2019-08-17,126.7652602155274
2019-08-18,158.03070449182061
2019-08-19,153.71536969488005
2019-08-20,201.38020741226123
2019-08-21,99.12974619901084
2019-08-22,164.2170872209852
2019-08-23,184.71264719430184
2019-08-24,115.18265141379595
2019-08-25,123.35762011640908
2019-08-26,173.67747268605126
2019-08-27,148.34478217261739
2019-08-28,136.5656722530231
2019-08-29,148.76760721881843
2019-08-30,207.01109907629993
2019-08-31,187.28891011340932
2019-09-01,164.17527379770448
2019-09-02,115.23887619900535
2019-09-03,144.18058913984024
2019-09-04,245.62806994403064
2019-09-05,146.8994877836506
2019-09-06,111.40543907823431
2019-09-07,174.3205887283098
2019-09-08,159.39838329241772
2019-09-09,54.72040940278673
2019-09-10,161.08885539283241
2019-09-11,126.56611295541475
2019-09-12,133.8650410037901
2019-09-13,146.78559492921121
2019-09-14,166.77692946083096
2019-09-15,189.15009226238544
2019-09-16,149.79040519055988
2019-09-17,164.9111585625997
2019-09-18,115.77610789797558
2019-09-19,163.29691997883262
2019-09-20,208.14110321953027
2019-09-21,116.91726248535686
2019-09-22,209.667841306144
2019-09-23,103.22754309044176
2019-09-24,183.6500364040131
2019-09-25,134.22545427755773
2019-09-26,229.7172853302128
2019-09-27,164.8031641430126
2019-09-28,161.51444926678658
2019-09-29,151.64377601624622
2019-09-30,135.56784033083633
2019-10-01,214.39450686490946
2019-10-02,91.27444697137575
2019-10-03,89.08198768178306
2019-10-04,105.8169910497155
2019-10-05,168.4774506907
2019-10-06,215.78634408581274
2019-10-07,143.22439095811401
2019-10-08,147.9539340066875
2019-10-09,144.0477793539195
2019-10-10,170.0901289865384
2019-10-11,113.07385303858379
2019-10-12,180.6062943803386
2019-10-13,201.4077482524231
2019-10-14,159.0499520321498
2019-10-15,185.03572056901066
2019-10-16,221.37651843404595
2019-10-17,37.002792927825574
2019-10-18,144.4845886619485
2019-10-19,135.79014864380284
2019-10-20,86.83555385831491
2019-10-21,202.3467552555199
2019-10-22,236.90455895509575
2019-10-23,150.31305183434264
2019-10-24,190.37629998677056
2019-10-25,173.98156767747528
2019-10-26,182.06596335779034
2019-10-27,212.1157802841456
2019-10-28,188.92119407928126
2019-10-29,156.52155498110426
2019-10-30,94.26041394172026
2019-10-31,127.81057387929538
2019-11-01,119.29095560234302
2019-11-02,197.82032974566815
2019-11-03,138.02745907010674
2019-11-04,170.430978522083
2019-11-05,185.36999012543916
2019-11-06,181.5249536633982
2019-11-07,198.45173512876175
2019-11-08,125.00342238847848
2019-11-09,147.02532859799692
2019-11-10,117.44297046671855
2019-11-11,111.0771920343631
2019-11-12,134.77868617966476
2019-11-13,171.23836925032813
2019-11-14,117.07511097102723
2019-11-15,140.56845873853098
2019-11-16,77.23886193567148
2019-11-17,169.4750176695001
2019-11-18,83.67075047042853
2019-11-19,167.02271615298102
2019-11-20,154.03884998772185
2019-11-21,107.86209298214904
2019-11-22,112.73580050851557
2019-11-23,112.82592897899602
2019-11-24,185.9822387764425
2019-11-25,195.15194533371397
2019-11-26,65.96863832293498
2019-11-27,149.9502839585731
2019-11-28,137.0210670329425
2019-11-29,206.24074385724353
2019-11-30,175.13742408574095
2019-12-01,120.16661221853893
2019-12-02,164.04701175460949
2019-12-03,116.5178573310785
2019-12-04,158.92912743155748
2019-12-05,136.50786403763632
2019-12-06,220.2671809224518
2019-12-07,127.3207259527737
2019-12-08,143.44470627708668
2019-12-09,98.99942988807918
2019-12-10,70.65661365390896
2019-12-11,89.78128668551813
2019-12-12,174.9184950143616
2019-12-13,200.41757079734907
2019-12-14,99.99548061831216
2019-12-15,186.9306281228544
2019-12-16,145.03393138640624
2019-12-17,159.7463643585723
2019-12-18,219.010583312481
2019-12-19,157.22985719866207
2019-12-20,118.43332951546407
2019-12-21,115.70320583519319
2019-12-22,58.016953243226354
2019-12-23,98.00724780017428
2019-12-24,154.17237317147095
2019-12-25,89.84632928202244
2019-12-26,150.2662397953918
2019-12-27,155.47389683605334
2019-12-28,167.44798956177036
2019-12-29,123.21686913059425
2019-12-30,129.38466255582568
2019-12-31,171.14439227624104
2020-01-01,120.89891194310688
2020-01-02,247.46458413548027
2020-01-03,141.98694251248338
2020-01-04,139.91771265245202
2020-01-05,207.335738430042
2020-01-06,139.651055936643
2020-01-07,196.81151269899726
2020-01-08,155.39468538296794
2020-01-09,102.4643798970409
2020-01-10,154.41415738853647
2020-01-11,94.46089172205535
2020-01-12,165.83108948238564
2020-01-13,175.35961737110262
2020-01-14,128.53052959818925
2020-01-15,162.9058949840789
2020-01-16,61.4355584617486
2020-01-17,130.00357712927692
2020-01-18,127.30884407815967
2020-01-19,183.54636231525413
2020-01-20,120.49450975988309
2020-01-21,213.30400336407214
2020-01-22,130.2979745818443
2020-01-23,199.91770180385086
2020-01-24,198.42972474539164
2020-01-25,134.7761369730405
2020-01-26,258.5543691630237
2020-01-27,102.95525213355393
2020-01-28,158.15840223480757
2020-01-29,192.16506208419796
2020-01-30,104.79118727362389
2020-01-31,213.3089241169233
2020-02-01,139.0177638348433
2020-02-02,169.46845682453346
2020-02-03,128.97496488128564
2020-02-04,126.97384927271656
2020-02-05,181.79968712063328
2020-02-06,214.48927443246987
2020-02-07,76.33147652114036
2020-02-08,196.05761751985483
2020-02-09,90.67119737359269
